"CustomerID","R_Score","F_Score","M_Score","Total_Score","User_Segment"
"13104","5","3","3","11","发展用户"
"13105","1","1","1","3","流失风险用户"
"13106","2","2","3","7","挽留用户"
"13107","4","3","4","11","发展用户"
"13108","1","2","3","6","挽留用户"
"13109","4","2","3","9","一般用户"
"13110","4","4","4","12","高价值用户"
"13111","1","1","2","4","流失风险用户"
"13112","1","1","1","3","流失风险用户"
"13113","5","5","5","15","高价值用户"
"13114","1","1","2","4","流失风险用户"
"13115","5","4","5","14","高价值用户"
"13116","2","1","2","5","流失风险用户"
"13117","5","4","4","13","高价值用户"
"13118","5","3","4","12","发展用户"
"13119","1","1","1","3","流失风险用户"
"13120","1","1","1","3","流失风险用户"
"13121","1","1","2","4","流失风险用户"
"13122","3","2","3","8","一般用户"
"13123","1","2","2","5","流失风险用户"
"13124","3","2","4","9","一般用户"
"13125","1","1","2","4","流失风险用户"
"13126","5","4","4","13","高价值用户"
"13127","3","1","2","6","一般用户"
"13128","1","1","2","4","流失风险用户"
"13129","1","2","2","5","流失风险用户"
"13130","3","1","1","5","一般用户"
"13131","5","3","4","12","发展用户"
"13132","1","1","1","3","流失风险用户"
"13133","1","2","2","5","流失风险用户"
"13134","3","3","4","10","一般用户"
"13135","1","2","4","7","挽留用户"
"13136","4","4","5","13","高价值用户"
"13137","5","4","5","14","高价值用户"
"13138","5","3","3","11","发展用户"
"13139","5","3","5","13","发展用户"
"13140","3","3","3","9","一般用户"
"13141","3","4","5","12","一般用户"
"13142","5","1","2","8","一般用户"
"13143","1","1","2","4","流失风险用户"
"13144","1","2","2","5","流失风险用户"
"13145","4","3","3","10","发展用户"
"13146","5","1","2","8","一般用户"
"13147","5","2","3","10","一般用户"
"13148","5","5","5","15","高价值用户"
"13149","5","2","3","10","一般用户"
"13150","1","2","2","5","流失风险用户"
"13151","1","2","4","7","挽留用户"
"13152","1","3","3","7","挽留用户"
"13153","5","1","2","8","一般用户"
"13154","1","2","3","6","挽留用户"
"13155","4","3","3","10","发展用户"
"13156","1","2","3","6","挽留用户"
"13157","4","3","5","12","发展用户"
"13158","3","3","3","9","一般用户"
"13159","5","2","3","10","一般用户"
"13160","5","1","1","7","一般用户"
"13161","1","2","2","5","流失风险用户"
"13162","2","4","5","11","挽留用户"
"13163","1","1","1","3","流失风险用户"
"13164","1","2","2","5","流失风险用户"
"13165","4","2","3","9","一般用户"
"13166","1","2","3","6","挽留用户"
"13167","5","3","3","11","发展用户"
"13168","4","3","3","10","发展用户"
"13169","3","2","3","8","一般用户"
"13170","5","1","1","7","一般用户"
"13171","5","2","2","9","一般用户"
"13172","1","1","1","3","流失风险用户"
"13173","5","4","3","12","发展用户"
"13174","5","4","5","14","高价值用户"
"13175","1","2","3","6","挽留用户"
"13176","4","1","2","7","一般用户"
"13177","3","2","3","8","一般用户"
"13178","5","5","5","15","高价值用户"
"13179","1","1","3","5","挽留用户"
"13180","1","1","1","3","流失风险用户"
"13181","1","1","2","4","流失风险用户"
"13182","4","1","2","7","一般用户"
"13183","5","4","5","14","高价值用户"
"13184","5","4","3","12","发展用户"
"13185","1","1","1","3","流失风险用户"
"13186","4","2","3","9","一般用户"
"13187","1","2","2","5","流失风险用户"
"13188","5","1","2","8","一般用户"
"13189","5","2","2","9","一般用户"
"13190","1","2","3","6","挽留用户"
"13191","1","1","2","4","流失风险用户"
"13192","3","3","4","10","一般用户"
"13193","3","1","2","6","一般用户"
"13194","2","2","2","6","流失风险用户"
"13195","1","1","2","4","流失风险用户"
"13196","5","3","4","12","发展用户"
"13197","1","1","2","4","流失风险用户"
"13198","5","3","4","12","发展用户"
"13199","5","5","5","15","高价值用户"
"13200","5","2","3","10","一般用户"
"13201","1","2","3","6","挽留用户"
"13202","1","3","3","7","挽留用户"
"13203","5","4","4","13","高价值用户"
"13204","1","1","3","5","挽留用户"
"13205","1","1","4","6","挽留用户"
"13206","1","4","5","10","挽留用户"
"13207","5","2","2","9","一般用户"
"13208","4","3","3","10","发展用户"
"13209","4","4","5","13","高价值用户"
"13210","3","1","2","6","一般用户"
"13211","5","4","4","13","高价值用户"
"13212","5","2","3","10","一般用户"
"13213","4","4","4","12","高价值用户"
"13214","1","3","4","8","挽留用户"
"13216","1","1","2","4","流失风险用户"
"13217","2","2","3","7","挽留用户"
"13218","2","1","1","4","流失风险用户"
"13219","1","1","1","3","流失风险用户"
"13220","3","3","3","9","一般用户"
"13221","1","2","3","6","挽留用户"
"13222","1","1","1","3","流失风险用户"
"13223","1","2","2","5","流失风险用户"
"13224","3","2","4","9","一般用户"
"13225","5","4","5","14","高价值用户"
"13226","1","2","2","5","流失风险用户"
"13227","1","1","2","4","流失风险用户"
"13229","1","1","2","4","流失风险用户"
"13230","5","5","5","15","高价值用户"
"13232","5","3","3","11","发展用户"
"13233","3","2","3","8","一般用户"
"13234","1","2","2","5","流失风险用户"
"13235","1","1","3","5","挽留用户"
"13236","5","2","3","10","一般用户"
"13237","1","1","2","4","流失风险用户"
"13238","5","3","3","11","发展用户"
"13239","1","3","3","7","挽留用户"
"13240","3","3","3","9","一般用户"
"13241","1","1","2","4","流失风险用户"
"13242","3","3","3","9","一般用户"
"13243","1","3","3","7","挽留用户"
"13244","3","1","2","6","一般用户"
"13245","4","2","3","9","一般用户"
"13246","5","4","4","13","高价值用户"
"13247","5","2","2","9","一般用户"
"13248","2","2","2","6","流失风险用户"
"13249","3","3","3","9","一般用户"
"13250","1","2","2","5","流失风险用户"
"13251","1","1","2","4","流失风险用户"
"13252","1","2","2","5","流失风险用户"
"13253","2","2","4","8","挽留用户"
"13254","1","1","1","3","流失风险用户"
"13255","5","2","3","10","一般用户"
"13257","1","1","2","4","流失风险用户"
"13258","5","3","3","11","发展用户"
"13259","3","3","3","9","一般用户"
"13260","3","1","3","7","一般用户"
"13261","1","2","3","6","挽留用户"
"13262","1","2","3","6","挽留用户"
"13263","5","5","5","15","高价值用户"
"13264","1","1","3","5","挽留用户"
"13265","4","3","4","11","发展用户"
"13266","5","4","4","13","高价值用户"
"13267","5","5","5","15","高价值用户"
"13268","5","4","4","13","高价值用户"
"13269","5","5","5","15","高价值用户"
"13270","1","1","3","5","挽留用户"
"13271","4","1","2","7","一般用户"
"13272","4","2","2","8","一般用户"
"13273","3","1","2","6","一般用户"
"13274","1","1","2","4","流失风险用户"
"13275","1","2","2","5","流失风险用户"
"13276","3","3","3","9","一般用户"
"13277","5","3","3","11","发展用户"
"13278","4","2","3","9","一般用户"
"13279","3","1","2","6","一般用户"
"13280","2","3","4","9","挽留用户"
"13281","1","1","2","4","流失风险用户"
"13282","5","2","3","10","一般用户"
"13283","4","2","2","8","一般用户"
"13284","1","1","2","4","流失风险用户"
"13285","5","3","4","12","发展用户"
"13286","1","1","3","5","挽留用户"
"13287","1","2","3","6","挽留用户"
"13288","1","1","2","4","流失风险用户"
"13289","1","1","2","4","流失风险用户"
"13291","2","4","4","10","挽留用户"
"13292","4","3","3","10","发展用户"
"13293","1","3","3","7","挽留用户"
"13294","1","2","3","6","挽留用户"
"13295","1","2","3","6","挽留用户"
"13296","2","3","3","8","挽留用户"
"13297","5","3","4","12","发展用户"
"13298","5","1","2","8","一般用户"
"13299","1","2","3","6","挽留用户"
"13300","2","2","3","7","挽留用户"
"13301","3","2","3","8","一般用户"
"13302","1","1","1","3","流失风险用户"
"13303","1","1","1","3","流失风险用户"
"13304","1","2","3","6","挽留用户"
"13305","5","4","4","13","高价值用户"
"13306","1","1","1","3","流失风险用户"
"13307","2","2","2","6","流失风险用户"
"13308","5","2","3","10","一般用户"
"13309","5","3","3","11","发展用户"
"13310","5","3","3","11","发展用户"
"13311","5","2","3","10","一般用户"
"13312","1","1","2","4","流失风险用户"
"13313","5","4","4","13","高价值用户"
"13314","5","2","3","10","一般用户"
"13315","1","1","2","4","流失风险用户"
"13316","4","4","5","13","高价值用户"
"13317","3","4","5","12","一般用户"
"13318","5","2","3","10","一般用户"
"13319","5","5","5","15","高价值用户"
"13320","3","3","4","10","一般用户"
"13321","3","2","3","8","一般用户"
"13322","5","1","2","8","一般用户"
"13323","5","3","3","11","发展用户"
"13324","4","4","5","13","高价值用户"
"13325","3","1","3","7","一般用户"
"13326","1","1","2","4","流失风险用户"
"13327","4","4","5","13","高价值用户"
"13328","1","1","3","5","挽留用户"
"13329","4","3","5","12","发展用户"
"13330","3","3","4","10","一般用户"
"13331","1","1","2","4","流失风险用户"
"13332","5","1","2","8","一般用户"
"13333","1","2","3","6","挽留用户"
"13334","3","3","5","11","一般用户"
"13336","3","1","3","7","一般用户"
"13337","1","1","3","5","挽留用户"
"13338","2","2","4","8","挽留用户"
"13339","1","1","3","5","挽留用户"
"13340","4","4","5","13","高价值用户"
"13341","1","1","3","5","挽留用户"
"13343","2","1","2","5","流失风险用户"
"13344","3","2","4","9","一般用户"
"13345","1","1","2","4","流失风险用户"
"13346","1","2","2","5","流失风险用户"
"13347","3","1","2","6","一般用户"
"13348","3","1","2","6","一般用户"
"13349","5","1","2","8","一般用户"
"13350","5","2","3","10","一般用户"
"13351","3","1","2","6","一般用户"
"13352","3","1","2","6","一般用户"
"13354","3","1","3","7","一般用户"
"13355","2","1","3","6","挽留用户"
"13356","3","1","3","7","一般用户"
"13357","1","3","4","8","挽留用户"
"13358","1","1","2","4","流失风险用户"
"13359","3","2","3","8","一般用户"
"13360","1","2","3","6","挽留用户"
"13361","1","2","3","6","挽留用户"
"13362","5","3","4","12","发展用户"
"13363","5","2","3","10","一般用户"
"13364","3","1","2","6","一般用户"
"13365","4","2","4","10","一般用户"
"13366","4","1","1","6","一般用户"
"13367","1","1","2","4","流失风险用户"
"13368","1","2","3","6","挽留用户"
"13369","1","1","2","4","流失风险用户"
"13370","1","1","3","5","挽留用户"
"13371","1","2","4","7","挽留用户"
"13372","3","1","2","6","一般用户"
"13373","3","3","5","11","一般用户"
"13374","1","2","2","5","流失风险用户"
"13375","3","2","3","8","一般用户"
"13376","3","2","3","8","一般用户"
"13377","1","2","3","6","挽留用户"
"13379","5","2","3","10","一般用户"
"13380","1","1","1","3","流失风险用户"
"13381","4","4","5","13","高价值用户"
"13382","1","3","3","7","挽留用户"
"13383","1","1","2","4","流失风险用户"
"13384","4","4","5","13","高价值用户"
"13385","1","1","2","4","流失风险用户"
"13386","1","2","3","6","挽留用户"
"13387","1","1","2","4","流失风险用户"
"13388","2","2","3","7","挽留用户"
"13389","5","2","3","10","一般用户"
"13390","3","1","3","7","一般用户"
"13391","1","1","1","3","流失风险用户"
"13392","1","1","1","3","流失风险用户"
"13393","1","2","3","6","挽留用户"
"13394","5","4","5","14","高价值用户"
"13395","1","2","3","6","挽留用户"
"13396","5","2","3","10","一般用户"
"13397","3","4","4","11","一般用户"
"13398","1","2","3","6","挽留用户"
"13399","1","2","2","5","流失风险用户"
"13400","1","1","2","4","流失风险用户"
"13402","2","2","3","7","挽留用户"
"13403","5","2","2","9","一般用户"
"13404","5","2","2","9","一般用户"
"13405","1","3","3","7","挽留用户"
"13406","1","2","3","6","挽留用户"
"13407","1","2","4","7","挽留用户"
"13408","5","5","5","15","高价值用户"
"13410","5","3","4","12","发展用户"
"13411","3","1","2","6","一般用户"
"13412","1","1","2","4","流失风险用户"
"13413","1","3","2","6","挽留用户"
"13414","2","3","4","9","挽留用户"
"13415","1","2","2","5","流失风险用户"
"13416","4","2","3","9","一般用户"
"13417","5","3","3","11","发展用户"
"13418","5","5","5","15","高价值用户"
"13419","3","1","2","6","一般用户"
"13420","2","2","2","6","流失风险用户"
"13421","4","3","4","11","发展用户"
"13422","3","1","4","8","一般用户"
"13423","1","1","2","4","流失风险用户"
"13424","1","1","3","5","挽留用户"
"13425","3","3","4","10","一般用户"
"13426","5","5","5","15","高价值用户"
"13427","5","3","3","11","发展用户"
"13428","5","2","2","9","一般用户"
"13429","5","2","3","10","一般用户"
"13430","5","2","3","10","一般用户"
"13431","3","3","4","10","一般用户"
"13432","1","2","2","5","流失风险用户"
"13433","1","2","3","6","挽留用户"
"13434","3","3","3","9","一般用户"
"13435","5","3","4","12","发展用户"
"13436","5","1","2","8","一般用户"
"13437","5","3","4","12","发展用户"
"13438","1","1","1","3","流失风险用户"
"13439","1","2","3","6","挽留用户"
"13440","1","3","3","7","挽留用户"
"13441","3","2","3","8","一般用户"
"13442","1","2","2","5","流失风险用户"
"13443","1","3","3","7","挽留用户"
"13444","1","2","3","6","挽留用户"
"13445","1","1","2","4","流失风险用户"
"13446","1","4","4","9","挽留用户"
"13447","5","2","3","10","一般用户"
"13448","5","4","5","14","高价值用户"
"13449","5","1","2","8","一般用户"
"13450","5","4","4","13","高价值用户"
"13451","5","4","5","14","高价值用户"
"13452","1","2","3","6","挽留用户"
"13453","2","2","3","7","挽留用户"
"13454","1","1","2","4","流失风险用户"
"13455","5","3","4","12","发展用户"
"13456","5","3","3","11","发展用户"
"13457","1","2","1","4","流失风险用户"
"13458","5","4","5","14","高价值用户"
"13459","1","2","3","6","挽留用户"
"13460","5","2","2","9","一般用户"
"13461","4","3","4","11","发展用户"
"13462","1","3","3","7","挽留用户"
"13464","4","3","4","11","发展用户"
"13465","1","2","3","6","挽留用户"
"13466","1","3","3","7","挽留用户"
"13467","5","2","3","10","一般用户"
"13468","5","5","5","15","高价值用户"
"13469","1","1","1","3","流失风险用户"
